user_id,variant,country,device,viewed,clicked,add_to_cart,converted,revenue,pre_metric
1538,B,US,web,1,0,0,0,0.0,0.44
1539,B,BR,android,1,0,0,0,0.0,1.95
1540,A,GB,web,1,0,0,0,0.0,3.31
1541,A,US,ios,1,1,0,0,0.0,2.03
1542,A,US,web,1,1,0,0,0.0,1.2
1543,B,GB,android,1,0,0,0,0.0,0.41
1544,A,US,ios,1,0,0,0,0.0,3.9
1545,A,IN,android,0,0,0,0,0.0,1.16
1546,B,US,android,0,0,0,0,0.0,2.69
1547,B,US,web,1,0,0,0,0.0,1.01
1548,A,US,web,1,0,0,0,0.0,6.32
1549,B,IN,ios,1,0,0,0,0.0,3.24
1550,A,BR,web,1,0,0,0,0.0,1.08
1551,B,IN,web,1,0,0,0,0.0,4.94
1552,B,BR,web,1,1,0,0,0.0,0.62
1553,B,IN,web,0,0,0,0,0.0,0.99
1554,B,IN,web,1,0,0,0,0.0,1.69
1555,B,US,web,1,0,0,0,0.0,1.51
1556,A,US,web,0,0,0,0,0.0,0.39
1557,A,BR,android,1,0,0,0,0.0,2.32
1558,A,IN,web,1,0,0,0,0.0,1.4
1559,B,US,web,1,0,0,0,0.0,2.35
1560,A,US,android,0,0,0,0,0.0,1.4
1561,B,IN,ios,1,1,0,0,0.0,0.39
1562,A,IN,web,1,0,0,0,0.0,1.97
1563,B,IN,android,1,1,0,0,0.0,0.88
1564,B,IN,web,1,0,0,0,0.0,0.6
1565,B,US,web,1,0,0,0,0.0,3.11
1566,B,US,web,0,0,0,0,0.0,3.92
1567,B,US,web,1,1,0,0,0.0,14.05
1568,A,US,web,1,0,0,0,0.0,1.41
1569,A,GB,ios,1,1,0,0,0.0,4.25
1570,B,BR,web,1,1,0,0,0.0,5.36
1571,B,IN,web,1,0,0,0,0.0,1.37
1572,A,GB,web,0,0,0,0,0.0,3.24
1573,A,GB,web,1,0,0,0,0.0,1.46
1574,B,US,web,1,1,0,0,0.0,0.78
1575,A,IN,web,1,1,1,0,0.0,6.22
1576,B,GB,android,1,0,0,0,0.0,1.91
1577,A,BR,ios,1,0,0,0,0.0,0.89
1578,B,GB,web,1,0,0,0,0.0,5.59
1579,A,US,web,1,0,0,0,0.0,0.73
1580,A,US,web,0,0,0,0,0.0,5.59
1581,B,US,web,1,0,0,0,0.0,3.37
1582,B,IN,web,1,0,0,0,0.0,0.19
1583,B,US,ios,1,0,0,0,0.0,0.79
1584,B,GB,android,0,0,0,0,0.0,3.83
1585,A,US,web,0,0,0,0,0.0,0.77
1586,B,US,web,1,0,0,0,0.0,0.75
1587,A,US,web,0,0,0,0,0.0,3.01
1588,B,BR,web,0,0,0,0,0.0,3.36
1589,A,US,ios,1,0,0,0,0.0,0.52
1590,A,IN,web,0,0,0,0,0.0,0.25
1591,B,BR,web,1,1,0,0,0.0,4.58
1592,B,GB,ios,1,1,0,0,0.0,6.55
1593,A,GB,ios,0,0,0,0,0.0,4.59
1594,A,GB,web,1,0,0,0,0.0,3.01
1595,A,US,ios,1,0,0,0,0.0,6.53
1596,B,US,android,1,0,0,0,0.0,4.08
1597,A,US,android,1,0,0,0,0.0,0.8
1598,B,US,web,1,1,0,0,0.0,2.14
1599,A,US,web,1,0,0,0,0.0,0.42
1600,B,BR,web,1,0,0,0,0.0,0.88
1601,A,BR,ios,0,0,0,0,0.0,1.37
1602,B,GB,ios,0,0,0,0,0.0,2.71
1603,B,US,web,1,0,0,0,0.0,3.72
1604,B,US,web,1,1,0,0,0.0,0.93
1605,A,GB,web,1,0,0,0,0.0,1.77
1606,A,IN,ios,1,1,0,0,0.0,1.06
1607,B,IN,android,1,1,0,0,0.0,1.55
1608,A,US,ios,0,0,0,0,0.0,5.19
1609,A,IN,web,1,0,0,0,0.0,2.54
1610,B,GB,web,1,0,0,0,0.0,1.77
1611,B,IN,web,1,0,0,0,0.0,10.22
1612,B,US,web,1,0,0,0,0.0,0.97
1613,A,US,web,1,0,0,0,0.0,16.01
1614,A,US,web,0,0,0,0,0.0,1.11
1615,A,US,android,1,0,0,0,0.0,6.12
1616,B,US,web,1,0,0,0,0.0,1.58
1617,A,US,web,1,0,0,0,0.0,4.26
1618,A,IN,ios,1,0,0,0,0.0,0.82
1619,B,GB,ios,1,0,0,0,0.0,1.09
1620,B,US,web,1,0,0,0,0.0,3.8
1621,B,GB,ios,1,0,0,0,0.0,1.26
1622,B,IN,web,1,0,0,0,0.0,4.21
1623,B,US,web,0,0,0,0,0.0,8.32
1624,B,US,ios,0,0,0,0,0.0,1.47
1625,A,US,web,1,1,0,0,0.0,0.75
1626,A,BR,ios,1,0,0,0,0.0,7.71
1627,A,GB,web,1,0,0,0,0.0,3.19
1628,A,BR,ios,0,0,0,0,0.0,1.12
1629,A,GB,web,1,0,0,0,0.0,2.0
1630,B,IN,web,0,0,0,0,0.0,5.6
1631,A,US,android,1,0,0,0,0.0,0.99
1632,B,US,web,1,0,0,0,0.0,1.45
1633,B,GB,web,1,0,0,0,0.0,1.2
1634,B,US,web,1,0,0,0,0.0,8.81
1635,A,US,ios,1,0,0,0,0.0,0.3
1636,A,BR,web,1,0,0,0,0.0,3.96
1637,A,US,web,1,0,0,0,0.0,0.47
1638,B,US,web,1,0,0,0,0.0,9.99
1639,A,US,ios,0,0,0,0,0.0,1.79
1640,B,US,web,1,0,0,0,0.0,1.15
1641,B,IN,web,1,0,0,0,0.0,3.92
1642,A,US,web,1,0,0,0,0.0,5.18
1643,A,IN,web,1,1,0,0,0.0,2.43
1644,A,US,ios,0,0,0,0,0.0,1.34
1645,B,US,web,1,0,0,0,0.0,1.86
1646,A,US,web,0,0,0,0,0.0,2.85
1647,B,IN,web,1,0,0,0,0.0,6.23
1648,B,US,web,1,0,0,0,0.0,7.03
1649,B,US,web,1,0,0,0,0.0,1.41
1650,A,US,web,0,0,0,0,0.0,3.62
1651,A,BR,ios,1,0,0,0,0.0,10.43
1652,A,BR,android,0,0,0,0,0.0,3.3
1653,A,US,web,1,0,0,0,0.0,3.57
1654,B,GB,web,1,0,0,0,0.0,3.14
1655,B,GB,ios,1,1,0,0,0.0,0.26
1656,A,IN,web,1,1,1,0,0.0,5.05
1657,A,IN,web,1,1,0,0,0.0,0.92
1658,A,US,web,1,0,0,0,0.0,5.36
1659,B,GB,ios,1,0,0,0,0.0,4.73
1660,A,US,web,0,0,0,0,0.0,1.92
1661,A,BR,web,1,0,0,0,0.0,1.51
1662,A,US,web,1,0,0,0,0.0,6.55
1663,B,US,web,1,0,0,0,0.0,1.73
1664,B,IN,web,1,0,0,0,0.0,1.92
1665,A,US,android,1,0,0,0,0.0,1.75
1666,A,US,web,1,0,0,0,0.0,3.18
1667,A,US,ios,1,0,0,0,0.0,6.75
1668,B,BR,web,1,0,0,0,0.0,8.25
1669,B,US,web,1,0,0,0,0.0,1.51
1670,B,US,ios,0,0,0,0,0.0,2.81
1671,A,US,ios,1,1,0,0,0.0,5.43
1672,B,IN,web,1,0,0,0,0.0,0.63
1673,B,US,web,1,0,0,0,0.0,0.51
1674,B,IN,web,0,0,0,0,0.0,1.36
1675,B,IN,web,0,0,0,0,0.0,2.97
1676,A,GB,ios,1,0,0,0,0.0,7.59
1677,A,US,web,1,0,0,0,0.0,0.9
1678,A,US,ios,0,0,0,0,0.0,1.58
1679,B,IN,web,1,0,0,0,0.0,9.08
1680,A,BR,web,1,0,0,0,0.0,0.15
1681,B,US,web,1,0,0,0,0.0,0.9
1682,B,GB,android,0,0,0,0,0.0,0.56
1683,B,US,android,1,0,0,0,0.0,3.35
1684,B,GB,ios,1,0,0,0,0.0,2.33
1685,A,US,web,1,0,0,0,0.0,1.29
1686,A,GB,ios,0,0,0,0,0.0,5.46
1687,A,IN,ios,1,0,0,0,0.0,4.75
1688,B,US,ios,0,0,0,0,0.0,4.79
1689,A,US,web,0,0,0,0,0.0,0.73
1690,A,IN,android,0,0,0,0,0.0,2.51
1691,B,US,web,1,1,0,0,0.0,1.24
1692,B,US,web,0,0,0,0,0.0,3.08
1693,B,BR,web,1,1,0,0,0.0,2.88
1694,A,US,web,1,0,0,0,0.0,6.57
1695,A,IN,web,1,1,0,0,0.0,1.69
1696,A,US,web,1,0,0,0,0.0,0.56
1697,A,US,web,1,0,0,0,0.0,1.57
1698,B,IN,android,1,0,0,0,0.0,4.95
1699,B,US,web,1,0,0,0,0.0,1.02
1700,A,IN,web,0,0,0,0,0.0,2.68
1701,A,US,web,1,0,0,0,0.0,5.23
1702,A,BR,android,1,0,0,0,0.0,1.66
1703,A,GB,ios,1,0,0,0,0.0,3.4
1704,B,US,web,1,0,0,0,0.0,3.48
1705,B,US,ios,1,1,1,0,0.0,2.26
1706,B,US,web,0,0,0,0,0.0,1.44
1707,A,GB,web,1,1,0,0,0.0,9.48
1708,A,IN,ios,1,1,0,0,0.0,1.46
1709,A,US,web,1,0,0,0,0.0,0.33
1710,A,IN,ios,1,0,0,0,0.0,3.3
1711,A,GB,ios,0,0,0,0,0.0,1.83
1712,B,US,web,1,0,0,0,0.0,2.34
1713,B,US,web,1,0,0,0,0.0,2.15
1714,B,US,web,0,0,0,0,0.0,8.08
1715,A,IN,ios,0,0,0,0,0.0,2.96
1716,A,US,ios,0,0,0,0,0.0,5.56
1717,A,US,android,1,1,0,0,0.0,3.24
1718,A,US,web,1,1,0,0,0.0,0.54
1719,B,US,web,1,1,0,0,0.0,1.19
1720,B,US,web,1,0,0,0,0.0,3.56
1721,A,US,web,0,0,0,0,0.0,1.16
1722,B,IN,ios,0,0,0,0,0.0,4.64
1723,A,US,web,1,0,0,0,0.0,0.78
1724,B,GB,web,0,0,0,0,0.0,2.07
1725,B,BR,web,1,1,0,0,0.0,2.6
1726,A,BR,android,0,0,0,0,0.0,2.71
1727,B,US,web,0,0,0,0,0.0,1.07
1728,B,US,ios,1,0,0,0,0.0,2.78
1729,B,BR,web,1,1,0,0,0.0,1.57
1730,B,US,ios,0,0,0,0,0.0,1.67
1731,B,US,android,1,0,0,0,0.0,6.09
1732,B,US,ios,1,0,0,0,0.0,0.55
1733,B,IN,web,1,1,1,0,0.0,7.19
1734,A,GB,web,1,0,0,0,0.0,3.65
1735,B,US,web,1,0,0,0,0.0,3.67
1736,A,US,android,1,0,0,0,0.0,7.3
1737,B,US,web,0,0,0,0,0.0,4.31
1738,B,BR,web,0,0,0,0,0.0,3.21
1739,A,IN,ios,1,0,0,0,0.0,4.5
1740,B,IN,web,1,0,0,0,0.0,0.31
1741,A,US,web,0,0,0,0,0.0,6.99
1742,B,US,web,1,0,0,0,0.0,0.52
1743,B,US,android,1,0,0,0,0.0,1.71
1744,A,GB,web,0,0,0,0,0.0,3.18
1745,B,US,web,0,0,0,0,0.0,5.64
1746,B,IN,web,0,0,0,0,0.0,7.11
1747,B,GB,ios,1,0,0,0,0.0,3.95
1748,A,IN,web,1,0,0,0,0.0,0.91
1749,A,US,web,1,1,1,0,0.0,0.77
1750,B,IN,web,1,0,0,0,0.0,1.56
1751,B,US,android,1,1,0,0,0.0,0.6
1752,A,US,ios,0,0,0,0,0.0,6.42
1753,A,US,web,0,0,0,0,0.0,0.58
1754,B,US,web,1,1,0,0,0.0,1.52
1755,B,US,android,0,0,0,0,0.0,5.22
1756,A,US,web,1,1,0,0,0.0,1.53
1757,B,US,android,1,1,0,0,0.0,0.32
1758,B,IN,ios,1,0,0,0,0.0,1.9
1759,A,GB,web,1,0,0,0,0.0,0.62
1760,A,GB,web,1,0,0,0,0.0,4.36
1761,A,GB,android,1,0,0,0,0.0,3.09
1762,A,US,web,0,0,0,0,0.0,11.17
1763,B,US,web,1,0,0,0,0.0,3.63
1764,B,US,web,1,0,0,0,0.0,1.47
1765,B,IN,android,0,0,0,0,0.0,0.54
1766,B,US,ios,1,0,0,0,0.0,3.63
1767,B,IN,web,1,1,0,0,0.0,7.88
1768,B,GB,web,1,0,0,0,0.0,0.87
1769,A,IN,android,1,0,0,0,0.0,2.18
1770,A,US,web,0,0,0,0,0.0,3.39
1771,A,BR,android,1,0,0,0,0.0,1.87
1772,B,BR,android,1,0,0,0,0.0,1.08
1773,A,IN,ios,1,0,0,0,0.0,2.83
1774,A,GB,ios,1,0,0,0,0.0,0.58
1775,B,US,web,1,0,0,0,0.0,1.55
1776,B,IN,web,0,0,0,0,0.0,2.05
1777,B,IN,ios,0,0,0,0,0.0,3.36
1778,A,BR,web,1,0,0,0,0.0,2.39
1779,A,GB,web,1,0,0,0,0.0,0.33
1780,B,US,web,1,1,0,0,0.0,2.22
1781,B,IN,web,1,1,0,0,0.0,4.63
1782,A,BR,android,1,0,0,0,0.0,1.74
1783,B,US,ios,0,0,0,0,0.0,5.22
1784,A,IN,web,0,0,0,0,0.0,0.8
1785,A,US,ios,0,0,0,0,0.0,4.65
1786,A,US,web,0,0,0,0,0.0,0.68
1787,B,BR,web,1,0,0,0,0.0,1.21
1788,B,GB,android,1,0,0,0,0.0,2.24
1789,A,US,web,1,1,0,0,0.0,3.65
1790,A,IN,android,0,0,0,0,0.0,1.55
1791,A,US,web,1,1,0,0,0.0,1.87
1792,A,IN,web,1,0,0,0,0.0,4.6
1793,A,US,ios,0,0,0,0,0.0,6.95
1794,A,GB,web,1,0,0,0,0.0,7.65
1795,A,US,web,0,0,0,0,0.0,2.14
1796,B,US,ios,0,0,0,0,0.0,2.13
1797,B,US,web,1,0,0,0,0.0,2.7
1798,B,GB,web,0,0,0,0,0.0,5.09
1799,A,IN,web,0,0,0,0,0.0,0.92
1800,A,IN,web,0,0,0,0,0.0,1.38
1801,B,BR,android,1,0,0,0,0.0,4.2
1802,A,GB,web,1,0,0,0,0.0,3.6
1803,A,US,web,1,0,0,0,0.0,2.08
1804,B,US,ios,1,0,0,0,0.0,4.54
1805,B,US,android,1,0,0,0,0.0,2.52
1806,B,US,web,1,0,0,0,0.0,3.08
1807,A,US,web,0,0,0,0,0.0,1.53
1808,B,US,web,1,0,0,0,0.0,0.71
1809,A,US,web,1,0,0,0,0.0,2.96
1810,B,IN,web,1,0,0,0,0.0,1.23
1811,A,IN,ios,0,0,0,0,0.0,0.92
1812,A,GB,android,1,0,0,0,0.0,0.39
1813,B,US,ios,1,0,0,0,0.0,5.07
1814,A,BR,android,1,0,0,0,0.0,9.18
1815,B,GB,web,1,0,0,0,0.0,2.17
1816,A,US,web,1,0,0,0,0.0,2.24
1817,B,US,android,0,0,0,0,0.0,4.56
1818,B,US,web,0,0,0,0,0.0,2.32
1819,B,GB,web,0,0,0,0,0.0,1.03
1820,B,US,web,1,0,0,0,0.0,3.56
1821,B,BR,web,1,0,0,0,0.0,3.11
1822,B,IN,web,0,0,0,0,0.0,1.75
1823,B,BR,web,0,0,0,0,0.0,8.98
1824,B,US,android,1,0,0,0,0.0,0.24
1825,A,BR,web,1,0,0,0,0.0,7.39
1826,B,US,ios,1,0,0,0,0.0,1.68
1827,A,GB,web,1,1,0,0,0.0,1.96
1828,A,US,web,1,0,0,0,0.0,0.78
1829,B,BR,android,1,0,0,0,0.0,0.32
1830,B,US,ios,1,0,0,0,0.0,3.23
1831,A,IN,web,0,0,0,0,0.0,1.0
1832,B,US,ios,1,0,0,0,0.0,0.1
1833,B,IN,web,1,0,0,0,0.0,1.18
1834,A,IN,ios,1,0,0,0,0.0,0.04
1835,A,US,web,1,0,0,0,0.0,5.83
1836,B,US,web,1,1,0,0,0.0,2.8
1837,A,BR,ios,1,1,0,0,0.0,0.59
1838,A,IN,web,1,0,0,0,0.0,0.84
1839,A,US,web,0,0,0,0,0.0,0.54
1840,A,GB,ios,1,1,0,0,0.0,7.09
1841,A,GB,web,1,0,0,0,0.0,7.48
1842,B,GB,web,1,0,0,0,0.0,0.44
1843,B,GB,ios,1,1,0,0,0.0,2.77
1844,B,BR,web,1,1,0,0,0.0,5.71
1845,A,GB,ios,1,0,0,0,0.0,1.76
1846,B,IN,web,0,0,0,0,0.0,11.14
1847,B,GB,web,1,0,0,0,0.0,0.44
1848,B,BR,web,1,0,0,0,0.0,3.43
1849,A,US,web,1,0,0,0,0.0,2.59
1850,B,US,web,1,0,0,0,0.0,2.48
1851,A,IN,android,0,0,0,0,0.0,1.5
1852,B,IN,web,1,0,0,0,0.0,0.72
1853,A,US,web,1,0,0,0,0.0,2.99
1854,B,IN,web,0,0,0,0,0.0,1.47
1855,B,US,web,1,0,0,0,0.0,1.38
1856,A,US,android,0,0,0,0,0.0,1.99
1857,A,US,android,0,0,0,0,0.0,3.86
1858,B,BR,ios,0,0,0,0,0.0,0.69
1859,B,US,ios,1,0,0,0,0.0,3.0
1860,A,US,web,1,0,0,0,0.0,1.5
1861,B,US,ios,1,0,0,0,0.0,2.13
1862,A,US,web,0,0,0,0,0.0,1.03
1863,B,US,web,1,0,0,0,0.0,3.01
1864,B,BR,web,1,0,0,0,0.0,3.51
1865,A,US,web,1,1,0,0,0.0,2.71
1866,B,IN,web,1,0,0,0,0.0,2.9
1867,A,IN,web,1,1,0,0,0.0,4.89
1868,A,GB,ios,0,0,0,0,0.0,3.59
1869,A,GB,android,1,0,0,0,0.0,2.11
1870,B,IN,web,0,0,0,0,0.0,4.31
1871,B,US,web,1,0,0,0,0.0,0.99
1872,A,IN,web,1,0,0,0,0.0,2.71
1873,A,US,web,1,0,0,0,0.0,2.52
1874,B,US,web,1,0,0,0,0.0,7.33
1875,B,IN,web,1,0,0,0,0.0,2.33
1876,B,GB,web,1,0,0,0,0.0,4.74
1877,A,US,web,0,0,0,0,0.0,0.81
1878,A,US,web,1,0,0,0,0.0,1.03
1879,B,GB,android,0,0,0,0,0.0,1.26
1880,A,US,web,1,1,0,0,0.0,4.64
1881,A,US,web,0,0,0,0,0.0,4.06
1882,A,BR,android,0,0,0,0,0.0,1.23
1883,A,IN,ios,1,1,0,0,0.0,0.25
1884,A,BR,web,1,0,0,0,0.0,1.15
1885,A,BR,web,1,0,0,0,0.0,1.49
1886,A,US,web,1,0,0,0,0.0,4.95
1887,B,GB,web,1,1,0,0,0.0,2.95
1888,A,IN,web,1,0,0,0,0.0,1.33
1889,B,US,web,1,0,0,0,0.0,0.54
1890,A,IN,web,0,0,0,0,0.0,6.62
1891,A,US,web,1,0,0,0,0.0,3.19
1892,B,IN,web,0,0,0,0,0.0,1.16
1893,A,US,web,1,0,0,0,0.0,2.72
1894,B,US,web,1,0,0,0,0.0,1.7
1895,B,IN,ios,1,1,1,0,0.0,1.24
1896,A,IN,web,0,0,0,0,0.0,3.93
1897,A,US,web,0,0,0,0,0.0,5.21
1898,A,IN,web,1,1,0,0,0.0,3.7
1899,A,IN,web,0,0,0,0,0.0,2.61
1900,A,IN,web,1,0,0,0,0.0,1.15
1901,B,IN,ios,1,0,0,0,0.0,0.15
1902,A,US,android,1,0,0,0,0.0,2.9
1903,B,BR,web,0,0,0,0,0.0,1.18
1904,A,US,android,0,0,0,0,0.0,1.32
1905,A,US,web,0,0,0,0,0.0,0.35
1906,B,IN,android,1,0,0,0,0.0,3.4
1907,B,GB,android,1,0,0,0,0.0,1.32
1908,B,GB,ios,1,0,0,0,0.0,0.68
1909,B,US,web,0,0,0,0,0.0,1.15
1910,B,US,ios,1,0,0,0,0.0,4.76
1911,A,IN,web,1,0,0,0,0.0,2.28
1912,B,US,web,1,0,0,0,0.0,1.09
1913,B,IN,ios,1,0,0,0,0.0,3.65
1914,A,US,web,1,1,0,0,0.0,1.89
1915,B,US,ios,1,1,0,0,0.0,1.8
1916,A,IN,web,1,0,0,0,0.0,4.29
1917,B,IN,ios,0,0,0,0,0.0,0.71
1918,A,US,android,1,0,0,0,0.0,1.19
1919,B,US,android,1,0,0,0,0.0,0.5
1920,B,GB,ios,1,1,0,0,0.0,5.32
1921,B,IN,web,1,1,0,0,0.0,2.69
1922,A,US,web,1,0,0,0,0.0,1.11
1923,B,US,web,1,0,0,0,0.0,4.1
1924,A,IN,web,0,0,0,0,0.0,6.77
1925,B,BR,web,1,0,0,0,0.0,15.43
1926,B,GB,android,1,0,0,0,0.0,0.24
1927,A,US,android,1,0,0,0,0.0,2.01
1928,B,US,web,1,0,0,0,0.0,0.98
1929,B,IN,web,1,0,0,0,0.0,1.08
1930,A,US,ios,1,0,0,0,0.0,12.3
1931,B,GB,web,1,0,0,0,0.0,4.04
1932,B,US,ios,1,0,0,0,0.0,2.35
1933,A,US,web,1,0,0,0,0.0,2.22
1934,B,US,web,1,0,0,0,0.0,1.65
1935,B,US,web,1,0,0,0,0.0,3.44
1936,A,US,web,1,0,0,0,0.0,2.17
1937,A,US,ios,1,0,0,0,0.0,1.31
1938,A,GB,web,0,0,0,0,0.0,5.02
1939,B,IN,android,1,1,1,0,0.0,1.64
1940,B,BR,android,0,0,0,0,0.0,1.43
1941,B,US,android,1,0,0,0,0.0,4.35
1942,B,IN,web,1,0,0,0,0.0,2.93
1943,A,IN,ios,1,1,1,0,0.0,1.77
1944,A,IN,ios,1,0,0,0,0.0,10.12
1945,B,US,web,1,1,0,0,0.0,2.1
1946,B,GB,web,1,0,0,0,0.0,3.14
1947,A,GB,web,1,0,0,0,0.0,6.39
1948,B,BR,ios,0,0,0,0,0.0,2.02
1949,A,US,ios,1,0,0,0,0.0,3.09
1950,A,IN,web,0,0,0,0,0.0,0.64
1951,A,US,web,1,0,0,0,0.0,14.84
1952,A,GB,android,1,0,0,0,0.0,3.54
1953,A,US,web,0,0,0,0,0.0,0.74
1954,B,US,web,1,0,0,0,0.0,2.16
1955,B,GB,web,0,0,0,0,0.0,0.88
1956,B,GB,android,1,0,0,0,0.0,2.88
1957,A,GB,ios,1,1,0,0,0.0,9.15
1958,B,US,web,1,0,0,0,0.0,0.78
1959,A,IN,ios,1,1,0,0,0.0,9.56
1960,B,US,web,0,0,0,0,0.0,1.41
1961,B,GB,android,0,0,0,0,0.0,3.43
1962,B,US,web,1,1,0,0,0.0,4.0
1963,A,US,web,1,0,0,0,0.0,1.28
1964,B,US,android,1,1,0,0,0.0,3.47
1965,B,BR,web,1,1,1,0,0.0,3.72
1966,A,BR,web,1,0,0,0,0.0,2.0
1967,A,IN,web,0,0,0,0,0.0,1.88
1968,B,IN,android,1,0,0,0,0.0,3.97
1969,B,IN,web,1,0,0,0,0.0,2.34
1970,A,US,web,1,0,0,0,0.0,4.3
1971,A,US,web,1,1,0,0,0.0,5.19
1972,B,IN,web,1,1,1,0,0.0,0.08
1973,B,US,web,0,0,0,0,0.0,1.43
1974,A,IN,android,0,0,0,0,0.0,4.85
1975,B,IN,android,1,1,0,0,0.0,0.93
1976,B,US,web,1,0,0,0,0.0,1.64
1977,B,US,ios,1,0,0,0,0.0,5.27
1978,A,GB,ios,1,0,0,0,0.0,1.43
1979,A,GB,web,1,0,0,0,0.0,9.55
1980,A,GB,android,1,0,0,0,0.0,1.95
1981,B,US,web,0,0,0,0,0.0,2.18
1982,B,IN,ios,1,0,0,0,0.0,5.24
1983,A,IN,ios,1,0,0,0,0.0,1.32
1984,A,GB,ios,1,0,0,0,0.0,0.82
1985,B,IN,web,1,0,0,0,0.0,1.49
1986,A,US,web,1,0,0,0,0.0,2.39
1987,B,BR,web,1,0,0,0,0.0,8.39
1988,A,US,web,0,0,0,0,0.0,2.87
1989,A,BR,ios,0,0,0,0,0.0,2.09
1990,B,IN,web,1,1,0,0,0.0,6.33
1991,A,US,ios,1,0,0,0,0.0,4.44
1992,A,US,web,0,0,0,0,0.0,0.98
1993,B,GB,android,0,0,0,0,0.0,3.66
1994,A,IN,web,0,0,0,0,0.0,0.69
1995,B,GB,web,0,0,0,0,0.0,2.88
1996,B,GB,web,1,0,0,0,0.0,4.39
1997,B,IN,ios,1,0,0,0,0.0,5.63
1998,B,GB,web,1,0,0,0,0.0,3.68
1999,A,US,ios,1,0,0,0,0.0,2.24
2000,B,US,ios,0,0,0,0,0.0,4.61
2001,B,GB,android,0,0,0,0,0.0,6.58
2002,A,US,web,1,0,0,0,0.0,2.8
2003,A,US,web,1,0,0,0,0.0,3.13
2004,B,US,ios,1,0,0,0,0.0,7.83
2005,A,US,web,1,0,0,0,0.0,3.41
2006,B,US,ios,1,0,0,0,0.0,5.38
2007,B,US,web,1,1,0,0,0.0,2.18
2008,B,GB,android,1,0,0,0,0.0,9.26
2009,B,US,web,1,0,0,0,0.0,7.63
2010,B,IN,web,1,0,0,0,0.0,2.46
2011,B,IN,web,0,0,0,0,0.0,0.94
2012,B,BR,ios,0,0,0,0,0.0,7.76
2013,A,US,ios,0,0,0,0,0.0,3.23
2014,B,US,web,0,0,0,0,0.0,2.46
2015,A,GB,web,0,0,0,0,0.0,3.25
2016,B,US,web,1,0,0,0,0.0,1.53
2017,B,GB,web,1,0,0,0,0.0,2.6
2018,A,US,ios,1,0,0,0,0.0,2.46
2019,A,US,web,1,0,0,0,0.0,0.57
2020,B,BR,web,0,0,0,0,0.0,4.9
2021,A,IN,web,1,0,0,0,0.0,1.01
2022,B,US,ios,1,0,0,0,0.0,1.91
2023,B,US,web,1,0,0,0,0.0,0.27
2024,A,GB,web,1,1,1,0,0.0,5.33
2025,B,US,android,0,0,0,0,0.0,1.86
2026,B,BR,web,0,0,0,0,0.0,2.53
2027,A,US,web,0,0,0,0,0.0,4.4
2028,B,IN,web,0,0,0,0,0.0,10.23
2029,B,US,web,1,1,1,1,11.99,0.25
2030,B,IN,android,1,0,0,0,0.0,0.68
2031,A,US,web,1,0,0,0,0.0,10.99
2032,A,US,ios,0,0,0,0,0.0,7.11
2033,A,US,web,1,0,0,0,0.0,2.02
2034,B,GB,web,0,0,0,0,0.0,0.83
2035,A,IN,web,0,0,0,0,0.0,2.63
2036,B,IN,ios,1,0,0,0,0.0,3.34
2037,A,IN,android,0,0,0,0,0.0,1.97
2038,A,IN,ios,1,0,0,0,0.0,2.89
2039,B,US,android,1,0,0,0,0.0,2.61
2040,A,US,web,0,0,0,0,0.0,0.87
2041,A,US,web,0,0,0,0,0.0,14.07
2042,A,US,android,1,1,0,0,0.0,0.46
2043,B,US,ios,1,0,0,0,0.0,5.05
2044,A,US,web,1,1,0,0,0.0,2.33
2045,B,US,web,1,1,0,0,0.0,3.96
2046,B,US,web,1,1,0,0,0.0,3.95
2047,B,US,web,1,1,0,0,0.0,7.69
2048,A,BR,web,1,0,0,0,0.0,3.72
2049,B,BR,web,0,0,0,0,0.0,7.43
2050,A,GB,web,1,0,0,0,0.0,4.45
2051,A,US,web,1,0,0,0,0.0,6.62
2052,A,IN,web,1,0,0,0,0.0,1.1
2053,B,US,ios,1,0,0,0,0.0,5.96
2054,A,BR,ios,1,0,0,0,0.0,1.15
2055,A,GB,web,1,0,0,0,0.0,2.55
2056,B,US,web,1,1,1,0,0.0,3.24
2057,A,IN,web,1,0,0,0,0.0,0.99
2058,A,US,web,1,0,0,0,0.0,6.43
2059,B,BR,web,1,0,0,0,0.0,8.68
2060,A,IN,ios,1,0,0,0,0.0,4.18
2061,A,US,android,0,0,0,0,0.0,4.86
2062,A,US,web,1,0,0,0,0.0,2.0
2063,A,GB,ios,0,0,0,0,0.0,1.79
2064,B,US,web,0,0,0,0,0.0,0.75
2065,A,US,web,1,0,0,0,0.0,4.3
2066,A,IN,ios,0,0,0,0,0.0,2.82
2067,A,US,web,0,0,0,0,0.0,9.22
2068,B,GB,ios,0,0,0,0,0.0,2.18
2069,A,GB,ios,1,0,0,0,0.0,3.09
2070,B,US,web,1,1,0,0,0.0,5.59
2071,B,IN,web,1,0,0,0,0.0,4.51
2072,B,BR,web,1,0,0,0,0.0,3.99
2073,A,IN,web,1,0,0,0,0.0,2.57
2074,B,US,web,1,1,1,0,0.0,3.47
2075,A,US,web,0,0,0,0,0.0,0.29
2076,A,BR,web,1,0,0,0,0.0,0.33
2077,A,GB,web,1,0,0,0,0.0,0.26
2078,B,US,web,1,0,0,0,0.0,1.0
2079,B,IN,web,0,0,0,0,0.0,0.18
